id	title	description	availability	availability date	expiration date	link	mobile link	image link	price	sale price	sale price effective date	identifier exists	gtin	mpn	brand	product highlight	product detail	additional image link	condition	adult	color	size	size type	size system	gender	material	pattern	age group	multipack	is bundle	unit pricing measure	unit pricing base measure	energy efficiency class	min energy efficiency class	min energy efficiency class	item group id	sell on google quantity
4e50a07a-6909-411b-a4e0-429fee24c52a	Immaculate Custom 2018 Ford F59 Food Truck by Prestige (Only 5,100 Miles!) - Food Truck for Sale in Denver, CO	Asking Price: $108,089 (Original Build Cost: ~$200,000) Location: Denver, CO Skip the 12-month build waiting list! Originally custom-built from the ground up by industry leader Prestige Food Trucks for Boyers Coffee, this premium mobile kitchen is in immaculate, showroom condition. With only 5,100 original miles, a clean dash (no warning lights), and completely unwrapped exterior walls, it is turn-key and ready for your custom branding. Vehicle & Power Specifications Chassis & Engine: 2018 Ford F59 with a 22-foot custom box, powered by a 6.8L V10 gasoline engine. Off-Grid Power: Heavy-duty 12 kW generator with a dedicated 30-gallon diesel tank. Delivers a robust 100 amps at 110V via two 50-amp breakers. Propane: 100-lb propane tank plus an additional spare tank. Tires: Includes two complete sets of tires (studded winter tires and all-season tires), both barely used and are like new Premium Commercial Kitchen Interior Cooking Gear: American Range convection oven, 4-burner propane gas stove, commercial warming oven, and full hood ventilation system. Refrigeration & Climate: Double-door commercial refrigerator (holding steady at 32°F). Equipped with a full interior A/C unit, an additional ancillary cooling unit, and a built-in heater for winter operations. Plumbing & Sanitation: Fully self-contained setup featuring a 3-bay wash/rinse/sanitize sink, dedicated hand-wash sink, integrated mop sink, and a commercial hot water heater. Storage & Compliance: 100-amp breaker panel and a fully integrated fire suppression system. Fully permitted and up to code for Colorado operations. Extensive built-in cabinetry and shelving throughout. Exterior & Customer Experience Features Large service window with two customer-facing sliding windows and a fold-down 12-inch stainless steel counter. Equipped with a large weather awning, exterior TV mount, built-in outdoor speakers, exterior lighting, and a full security camera system (including backup cameras and a rear step). This is an incredibly rare opportunity to own a top-tier, fleet-maintained mobile asset for over 50% off the original fabrication cost. Serious inquiries only.	in_stock			https://vendibook.com/listing/4e50a07a-6909-411b-a4e0-429fee24c52a		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/7825c02f-90ed-4e89-b173-dfae547ab1c8/4e50a07a-6909-411b-a4e0-429fee24c52a/1780430632481-ow7rui.jpg	108089.00 USD			no			Custom Food Truck				used																		1
98b799f7-067e-4b11-b912-828ef2878837	2004 Workhorse Food Truck (Fully Functional) - Food Truck for Sale in Houston, TX	This 2004 Workhorse Food Truck is a turn-key opportunity for any entrepreneur looking to hit the road and start serving immediately. Built on a reliable Workhorse chassis with a smooth automatic transmission and a sturdy gas engine, this vehicle provides a dependable foundation for your culinary vision. Whether you are launching a new brand or expanding an existing one, this truck is designed to handle the fast-paced demands of professional mobile catering. The interior features a thoughtful kitchen buildout that maximizes every square inch for efficiency. You will find a dedicated prep area with ample room for plating, complemented by smart storage solutions to keep your ingredients and supplies organized during the busiest shifts. The workspace is bathed in bright interior lighting, powered by a versatile electrical system that is ready for both shore power and generator use. Safety and comfort are front and center, with a professional-grade ventilation hood already installed to manage heat and airflow seamlessly. The basic plumbing system, complete with a functional sink and integrated water tanks, ensures you meet health standards with ease. When it is time to serve, the large, inviting serving window creates an ideal point of contact for engaging with your customers. This fully functional mobile kitchen offers the perfect balance of grit and professional capability, ready to be branded and put to work today. **Key Highlights:** - Reliable 2004 Workhorse chassis with automatic transmission - Full professional kitchen buildout including prep and storage areas - Integrated ventilation hood and interior lighting - Complete electrical system with shore power and generator readiness - Functional plumbing system with fresh and grey water tanks - Spacious serving window designed for high-volume customer interaction	in_stock			https://vendibook.com/listing/98b799f7-067e-4b11-b912-828ef2878837		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/77f157af-d5d8-4be4-95d8-a1b755c6c6a1/98b799f7-067e-4b11-b912-828ef2878837/1768891831942-kss0bf.jpg	34998.00 USD			no			Custom Food Truck				used																		1
f5582bd0-afac-44f1-9f85-3acf24c279f5	Vintage (1955) one-of-a-kind fully restored Chevy all-purpose food truck - Food Truck for Sale in Farmingdale, NJ	This fully restored 1955 Chevrolet food truck blends vintage charm with modern functionality, offering a complete mobile kitchen setup. Originally a Red Cross canteen, it has been carefully rebuilt with an upgraded engine, reinforced chassis, new steering and brakes, and a Health Department-compliant kitchen for dependable service. Standout features include: - Chevy 350 V8 with automatic transmission - Cummins Onan generator - Cecilware fryer, oven, charbroiler & 4-burner stove - 4-bay steam table & sandwich prep station - 3 cold plate refrigerated units with thermostat - 45-gallon fresh water / 50-gallon gray water tanks - Fire suppression system & exhaust hood - Concession windows & exterior counter The exterior sports custom paint with classic whitewall tires...Ready to roll!	in_stock			https://vendibook.com/listing/f5582bd0-afac-44f1-9f85-3acf24c279f5		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/863d4cc1-7581-4d3c-8d73-6b33740931cf/f5582bd0-afac-44f1-9f85-3acf24c279f5/1781472783823-3n5lzg.jpeg	135000.00 USD			no			Custom Food Truck				used																		1
fec458ae-0672-4073-ac92-c120de896c8a	Premium Seafood Truck Empire - Food Truck for Sale in Seattle, WA	High-end seafood truck with multiple revenue streams. Includes catering contracts, event bookings, and loyal following.	in_stock			https://vendibook.com/listing/fec458ae-0672-4073-ac92-c120de896c8a		https://images.unsplash.com/photo-1559339352-11d035aa65de?w=800	125000.00 USD			no			Custom Food Truck				used																		1
a02adafe-ad00-40cb-90c7-2a8ccc55f469	Coffee Tailer - Food Truck for Sale in San Francisco, CA	Mobile Coffee Trailer for sale $43500 Turn Key Coffee Trailer 8x 10 trailer with custom wrap Generator Generator lift Commercial espresso machine Grinder Commercial drip coffee with 3qty dispensers Filtered water system for coffee New grey water tank and pump 3 Compartment sink Separate handwashing station Insignia Tons of accessories and supplies Ice chest POS system included with cash drawers	in_stock			https://vendibook.com/listing/a02adafe-ad00-40cb-90c7-2a8ccc55f469		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/0b669ac2-7bf0-4013-b671-0576eea77e00/a02adafe-ad00-40cb-90c7-2a8ccc55f469/1768963055920-fywcc.jpg	43000.00 USD			no			Custom Food Truck				used																		1
dc2dd4ff-cc23-41a8-8a4f-4e496fc6ff62	2002 workhorse P42 6.5 L diesel - Food Truck for Sale in Chambersburg, PA	Step into the mobile culinary industry with this fully equipped 2002 Workhorse P42 food truck. Powered by a dependable 6.5L diesel engine with desirable lower mileage, this heavy-duty vehicle offers a solid, long-lasting foundation to launch or expand your business. Inside, you will find a commercial-grade setup ready for efficient service. Keep your ingredients crisp and chilled in the convenient topping station refrigerator, and prepare delicious, crispy favorites in the built-in deep fryer. Maintaining proper sanitation standards is seamless thanks to the three-bay sink and dedicated handwashing station, upgraded with brand-new plumbing and a newly installed hot water element for reliable hot water on demand. The truck features several recent mechanical and utility upgrades, including a newly installed exhaust system. To give you ultimate control over your power needs, a brand-new electrical box with fresh breakers is also included with the sale, ready for installation whenever you choose. This unit is fully outfitted on the inside and just needs a quick fix to be 100% road-ready. It requires a straightforward steering column rebuild, which is an easy and inexpensive repair to complete. Take advantage of this fantastic, low-mileage diesel platform and start serving your signature menu today!	in_stock			https://vendibook.com/listing/dc2dd4ff-cc23-41a8-8a4f-4e496fc6ff62		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/0a3a80fa-4189-4c7b-a1cd-f2faf3a4e543/dc2dd4ff-cc23-41a8-8a4f-4e496fc6ff62/1785787420959-cov6i5.jpeg	11500.00 USD			no			Custom Food Truck				used																		1
f1a879a6-6c16-4c17-b902-a2c84b1036ff	Mobile Ice Cream Trailer For Sale - See Profits Fast - Food Trailer for Sale in Everett, WA	Coastal Cones Beachfront Ice Cream has successfully operated in both Parksville and Qualicum Beach, serving thousands of locals and tourists while participating in popular markets, festivals, and community events. This proven seasonal business offers a flexible lifestyle while providing strong income potential for owner-operators. Built from the ground up with quality, professionalism, and long-term growth in mind, Coastal Cones is a recognizable local brand with an excellent reputation and a loyal customer following. The business is straightforward to learn and efficient to operate. There is no cooking, no extensive food preparation, and no complicated kitchen operations. You scoop, swirl, serve, and create memorable customer experiences. It is an ideal opportunity for couples, young entrepreneurs, retirees, or anyone looking to own an established seasonal business without the complexity of a traditional restaurant. While currently operating as a successful premium ice cream business, the trailer was intentionally designed as a versatile commercial food platform with future expansion in mind. It features commercial-grade electrical, plumbing, and utility infrastructure that extends well beyond the needs of a traditional ice cream operation, providing the flexibility to accommodate a wide range of additional food and beverage concepts. Whether the purchaser chooses to continue operating Coastal Cones or adapt the trailer for coffee, specialty drinks, hot food, or another mobile food venture (subject to any required equipment installations and regulatory approvals), the foundation is already in place. Since completion, the trailer has been stored entirely indoors, protected from West Coast weather, moisture, and pests. Its condition reflects this level of care and is exceptionally difficult to find in the mobile food industry. Included in the Sale: - Fully built 2025 commercial food trailer - Commercial refrigeration and freezer equipment - New Zealand swirl machine - Generator and complete power system - Square POS system - Branding, signage, and marketing materials - Shop equipment and operational tools - Remaining inventory at the time of sale - Training and transition assistance - Established operating systems, procedures, and business assets A transferable commercial shop lease may also be available, subject to landlord approval. Why Coastal Cones? - Established and recognized local brand - Three successful operating seasons - Turnkey operation ready for immediate ownership - Professionally designed commercial trailer with expansion potential - Excellent reputation within the local community - Opportunity to continue the existing business or expand into additional food and beverage concepts - Immediate opportunity to operate and generate revenue during the current season Qualified purchasers are invited to contact coastalcones@outlook.com to request the complete information package, including the detailed equipment list, business overview, optional add-ons, and viewing information. Additional Information: - Detailed financial information will be provided during the due diligence process following execution of a Non-Disclosure Agreement (NDA). - Viewings and business discussions are by appointment only, as the business is currently operating for the season. Reason for sale: Transitioning into full-time careers and beginning the next chapter of our lives. Open to reasonable offers depending on the relocation and operation plans. Asking Price is converted to USD $.	in_stock			https://vendibook.com/listing/f1a879a6-6c16-4c17-b902-a2c84b1036ff		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/481e4bf0-531b-4343-bd3b-c4c78795f147/f1a879a6-6c16-4c17-b902-a2c84b1036ff/1786409044323-ilg5fa.jpg	80000.00 USD			no			Custom Food Trailer				used																		1
ac5cf2e2-0b92-4665-b562-2d818f4313d6	ully equipped and currently operating 1997 Chevy P30 Food Truck with only 75,000 - Food Truck for Sale in Crest Hill, IL	ully equipped and currently operating 1997 Chevy P30 Food Truck with only 75,000 miles. This is a complete turnkey operation, perfect for Mexican food, catering, festivals, corporate events, and private parties. Truck Features • 22-foot Chevy P30 • Only 75,000 miles • Heavy-duty reinforced suspension • New radiator • Recent complete tune-up • Excellent mechanical condition • No cosmetic issues Professional Kitchen Setup • Brand new stainless-steel kitchen equipment • Complete stainless-steel interior • 5-foot flat-top grill • 6-foot stainless prep table • Stainless-steel refrigerator • 6-foot three-compartment sink • Steamer • Water heater • Fresh water tank • Gray water tank Additional Equipment • Honda EU7000 generator (only approximately 2,000 hours) • Roof A/C • Fire suppression system • Breaker box Business Ready • Currently operating • Recent health department inspections • Experience with festivals, events, and private parties • Event contacts and opportunities available (subject to organizer approval) Seasonal sales history: approximately $60,000 from May through October. A great opportunity for someone looking to own a ready-to-work food truck without the time and expense of building one from scratch.	in_stock			https://vendibook.com/listing/ac5cf2e2-0b92-4665-b562-2d818f4313d6		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/9358c9c9-8b79-4205-8e51-c4445dc3ba7b/ac5cf2e2-0b92-4665-b562-2d818f4313d6/1785794748764-vvcxz.jpeg	85000.00 USD			no			Custom Food Truck				used																		1
e65b145b-c462-46d9-9198-ca4761361e17	Coffee trailer - Food Trailer for Sale in Mesa, AZ	Ready to start your own coffee business? This coffee trailer is ready to go and includes everything you need to get started! Espresso machine Coffee grinder Generator Fully equipped coffee trailer Sinks & water system Ice storage ️ Refrigeration Additional coffee equipment Ready for your coffee business setup Perfect for events, churches, markets, private parties, offices, and mobile coffee service.	in_stock			https://vendibook.com/listing/e65b145b-c462-46d9-9198-ca4761361e17		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/25a2c170-d11c-4a4a-b1f6-b034d70ba247/e65b145b-c462-46d9-9198-ca4761361e17/1787699425180-itazej.jpeg	45000.00 USD			no			Custom Food Trailer				used																		1
8dd4955f-d5fe-47ac-b260-ce86d15fd1f4	Empty Concession Trailer - Food Trailer for Sale in Magnolia, TX	Empty concession trailer. Wired for electrical. Some surface prep work done. Trailer Dimensions Exterior 73” Width 177” Length (with hitch) 120” Length (no hitch) 84” Tall Interior 72.5” Width 40.5” Width (between wheel wells) 120” Length 75” Tall	in_stock			https://vendibook.com/listing/8dd4955f-d5fe-47ac-b260-ce86d15fd1f4		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/48a5611b-549e-4159-92bc-7c5c0e3ba909/8dd4955f-d5fe-47ac-b260-ce86d15fd1f4/1781398451293-81n9w.jpeg	6000.00 USD			no			Custom Food Trailer				used																		1
e0ad7bc7-5a18-4534-a849-94501f5bc008	Turn Key - Ready to go 16ft Food Trailer! - Food Trailer for Sale in Carefree, AZ	Turnkey Food Trailer for Sale – Ready to Start Earning! Carefree, AZ Looking to jump straight into the food business without the hassle of build-out and permits? This 16’ x 8’ x 7’ fully equipped food trailer is ready to roll today. With only 1 year of use, this trailer is extremely clean, well-maintained, and fully operational. Even better — it’s currently approved by the Maricopa County Health Department, so you can skip a huge part of the startup headache. Trailer Highlights Turnkey setup – start serving immediately Title in hand Health Department approved (Maricopa County) Clean, professional interior Reliable power & propane setup included Included Equipment Everything you need to run a successful food operation: Hood & fire suppression system A/C unit (keep cool in AZ heat ️) 36” flat top 24” grill Fryer Sandwich prep table cooler Refrigerator Water heater 6 ft service table & serving window 3-compartment sink + handwashing sink 100 lb propane tank Champion 11500 Watt Generator (oil changed April 2026) - Includes 2 power cords Why This Trailer? This isn’t a project — it’s a business opportunity. Perfect for: Tacos, burgers, BBQ, breakfast, or specialty concepts Festivals, catering, pop-ups, or permanent locations Everything is already installed, approved, and ready — just bring your menu and start making money. This kind of clean, fully approved, turnkey trailer doesn’t stay on the market long. Message for more details, or to schedule a viewing!	in_stock			https://vendibook.com/listing/e0ad7bc7-5a18-4534-a849-94501f5bc008		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/bc349661-164b-47f4-9f25-808fddad9e16/e0ad7bc7-5a18-4534-a849-94501f5bc008/1776873368621-u00hg.jpeg	49000.00 USD			no			Custom Food Trailer				used																		1
99d179ad-16ad-4bb3-9ccb-cd1a8e157284	Food Trailer (Best financing option in the market $680-$980) - Food Trailer for Sale in Scottsdale, AZ	Turn your culinary vision into reality with a brand-new, 2025 custom food trailer designed specifically for your unique menu. Whether you are launching a gourmet brand or expanding an existing business, our trailers provide the ultimate professional foundation for success. We specialize in creating high-quality, efficient mobile kitchens that balance sleek aesthetics with rugged durability, ensuring you stand out at every event or street corner. We believe that high entry costs shouldn't stand in the way of your dreams, which is why we offer some of the most competitive financing options on the market. Our flexible payment plans are designed to keep your overhead low while you build your brand. Every unit is tailored to your specific needs, allowing you to optimize your workflow and maximize your output during those busy service rushes. Speed is essential in the food industry, and we pride ourselves on our industry-leading turnaround times. From the initial design phase to the moment you hit the road, we maintain a streamlined production process that gets you operational in just four to five weeks. Don’t settle for a pre-owned unit with hidden issues when you can own a customized, 2025 model built to your exact specifications. Contact us today for a personalized quote and let’s start building your future on wheels. **Listing Highlights:** * Brand new 2025 custom-built units * Highly competitive financing and lease-to-own options * Rapid 4-5 week production lead time * Fully customizable layouts to fit your specific equipment needs * Professional-grade construction and modern finishes	in_stock			https://vendibook.com/listing/99d179ad-16ad-4bb3-9ccb-cd1a8e157284		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/47f2051d-318e-4f40-b9ae-b6984e7fc5d2/99d179ad-16ad-4bb3-9ccb-cd1a8e157284/1771012875547-2ec6o.jpg	24900.00 USD			no			Custom Food Trailer				used																		1
e51c5a39-b100-475f-bd18-00070354218f	Food Truck - clean, organized, money maker - Food Truck for Sale in Bend, OR	Beautiful condition, newly done plumbing and electrical two years ago. Includes six gas burner stove top, multiple food warmers, air fryer, oil fryer, microwave, refrigerators, freezers, extra storage space, three compartment sink, hand wash sink, etc.	in_stock			https://vendibook.com/listing/e51c5a39-b100-475f-bd18-00070354218f		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/418aa111-b784-42c9-90cb-e566182bd6b1/e51c5a39-b100-475f-bd18-00070354218f/1771227083993-bpj85r.jpeg	32500.00 USD			no			Custom Food Truck				used																		1
7639ec91-baf6-4ca7-95ea-4f489fd173d2	Shaved Ice trailer/ or business of your choice - Food Trailer for Sale in Joplin, MO	Do not know exact year. Great tires ready to drive 4 sinks lots of storage and shelfs. What a parked shaved Ice business do not have a title can give you a bill of sale.	in_stock			https://vendibook.com/listing/7639ec91-baf6-4ca7-95ea-4f489fd173d2		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/e887b32d-e6ab-4ed9-bf07-a245b157f79d/7639ec91-baf6-4ca7-95ea-4f489fd173d2/1786671354573-cia44.jpeg	12000.00 USD			no			Custom Food Trailer				used																		1
208387b2-6318-4488-963f-3741be63d929	2024 8.5'x16' Red Mobile Food Kitchen Trailer with Pro Fire System - Food Trailer for Sale in Huntsville, TN	Step into the future of your culinary business with this striking 2024 mobile food kitchen. Dressed in a bold, professional red finish, this 8.5'x16' custom-built steel trailer offers the perfect balance of maneuverability and spacious interior workflow. Whether you are launching a new concept or expanding an existing brand, this unit provides a pristine, high-performance environment designed to handle high-volume service with ease. Safety and compliance are at the forefront of this trailer’s design. It comes equipped with a state-approved professional fire suppression system and was specifically engineered to meet rigorous safety codes across the country. With a clean title in hand and fully integrated electric, plumbing, and gas systems already in place, the usual administrative hurdles of starting a food business are virtually eliminated. This is a truly turnkey opportunity that allows you to focus on your menu rather than mechanical layouts. Inside, you will find a thoughtfully organized workspace that maximizes every square inch for efficiency. The heavy-duty steel construction ensures durability for years of travel, while the modern systems provide the reliability you need during a busy lunch rush. This trailer isn't just a vehicle; it is a fully functional mobile storefront ready for immediate service the moment you drive it off the lot. **Listing Highlights:** - Professional 2024 custom-built steel chassis - Integrated pro-grade fire suppression system - Designed for multi-state code compliance - Full turnkey electric, plumbing, and gas installations - Clean title and ready for immediate operation	in_stock			https://vendibook.com/listing/208387b2-6318-4488-963f-3741be63d929		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/3a50f35c-f05e-49b8-8603-0cd7533e5ddf/208387b2-6318-4488-963f-3741be63d929/1783706767535-fuouu.jpg	50000.00 USD			no			Custom Food Trailer				used																		1
9c92006e-fe3c-4e52-9474-51d4a950eb26	Turnkey 24 ft Fully Loaded Kitchen Food Trailer – Ready for Serious Business! - Food Trailer for Sale in Mountain Home, AR	Launch or expand your culinary brand instantly with this exceptionally outfitted 24-foot mobile kitchen. Built specifically for high-volume food service, this trailer has been used for less than a year and remains in excellent, like-new condition. Every component—including all electrical systems, plumbing, and commercial equipment—is fully functional and optimized for maximum efficiency.With only 8 months of operation, you get a top-tier setup with minimal wear, allowing you to bypass long fabrication wait times and start turning a profit on day one. Standout Commercial FeaturesDual Serving Station: 2 large concession windows equipped with durable exterior counters.Premium Ventilation: 2 commercial-grade exhaust hoods complete with high-powered fans.High-Volume Cooking Line: Dual 40 lb deep fryers, a 36” countertop gas griddle, and a dedicated stock pot burner.Massive Cold Storage: Commercial upright freezer, standard refrigerator, and an expansive 16-pan prep cooler.Holding & Warming: Double-door food warmers to keep your inventory perfectly temperature-controlled.Full Plumbing Setup: Compliant triple sink system, independent hand-washing sink, and integrated 30/40 gallon tanks.Climate Controlled: Heavy-duty overhead A/C unit featuring both hot and cold ambient climate functions.Electrical Infrastructure: Heavy-duty 100 ft shore power cord powering 10 strategically placed interior outlets.Pro-Grade Safety: Fully integrated professional fire suppression system paired with handheld extinguishers.	in_stock			https://vendibook.com/listing/9c92006e-fe3c-4e52-9474-51d4a950eb26		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/8d9b76c5-c6bd-44cd-bbe6-c5e2a6b3c575/9c92006e-fe3c-4e52-9474-51d4a950eb26/1779912483211-eswm5l.jpg	51500.00 USD			no			Custom Food Trailer				used																		1
349ca02e-d0c1-4298-94f0-c7109c1cc691	Food Vending Trailer / Mobile Concession Booth – Dual Windows (Model FT41) - Food Trailer for Sale in Houston, TX	Maximize your efficiency and streamline your service with the Model FT41 Food Vending Trailer. Designed for the high-demand mobile concessionaire, this thoughtfully engineered booth balances a compact footprint with an expansive service capacity. The standout feature of the FT41 is its dual service window configuration, which allows you to optimize your workflow by designating separate stations for ordering and pickup, or by serving two lines simultaneously during peak festival rushes. The interior layout is masterfully enclosed to provide a secure environment that maximizes every square inch for both active food preparation and clever storage solutions. Whether you are serving gourmet snacks or classic stadium fare, the FT41 ensures you have everything within arm’s reach while maintaining a professional, uncluttered appearance for your customers. Powering your business is seamless and stress-free. This unit comes fully equipped with a versatile power setup, featuring a dedicated hookup that is ready for both shore power and generator use. This flexibility ensures you can operate reliably at permanent fairgrounds or remote pop-up locations without missing a beat. The Model FT41 is more than just a trailer; it is a professional mobile storefront designed to turn visibility into profitability. **Key Highlights:** * Strategic dual-window design for enhanced customer throughput * Versatile power configuration compatible with shore and generator sources * Enclosed booth layout optimized for both storage and service efficiency * Professional, streamlined aesthetic ideal for various vending environments * Compact Model FT41 footprint for easy transport and setup	in_stock			https://vendibook.com/listing/349ca02e-d0c1-4298-94f0-c7109c1cc691		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/77f157af-d5d8-4be4-95d8-a1b755c6c6a1/349ca02e-d0c1-4298-94f0-c7109c1cc691/1768892777901-tw864.jpg	25000.00 USD			no			Custom Food Trailer				used																		1
e746bd18-cad4-4cbf-9972-176bb8affc56	Brand New Permit-Ready Food Trailer – Houston, TX - Food Trailer for Sale in Houston, TX	Brand new food trailer for sale! Never been ised ready to get permits and get to work!	in_stock			https://vendibook.com/listing/e746bd18-cad4-4cbf-9972-176bb8affc56		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/11be069d-0bc5-4685-aec1-4bb6ce722856/e746bd18-cad4-4cbf-9972-176bb8affc56/1769630976613-qcojq.jpeg	25000.00 USD			no			Custom Food Trailer				used																		1
a27ad5e3-5260-4af1-beca-2a13b82fd733	My Food Trailer - Food Trailer for Sale in Douglasville, GA	This 12’ x 7’ x 8’ food trailer was originally built as a CBD retail trailer and has since been converted into a fully functional food concession trailer. It is currently in operation and being used every weekend, making it a turnkey opportunity for anyone looking to start or expand a food business. Features Include: * Serving window with screened enclosure * 2-basket propane fryer * Propane flat-top griddle * Commercial hot dog steamer with bun warmer * Commercial food warmer * Sink * Electrical breaker panel with multiple outlets * Ready-to-operate layout This trailer is ideal for entrepreneurs, caterers, festival vendors, or anyone passionate about cooking and serving great food. Everything is set up and ready for immediate use. The trailer is actively operating until sold, so you can see it in action. Serious inquiries only.	in_stock			https://vendibook.com/listing/a27ad5e3-5260-4af1-beca-2a13b82fd733		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/ef357256-b346-4d79-8933-66e774692152/a27ad5e3-5260-4af1-beca-2a13b82fd733/1782137923457-zoqabh.jpeg	15000.00 USD			no			Custom Food Trailer				used																		1
cbb5119a-c8f5-45fc-a357-b8e5c15f84d8	8x16 Kitchen trailer for sale - Food Trailer for Sale in Colbert, GA	READY TO ROLL: Turnkey 8x16 Commercial Concession Trailer for sale! Looking to start or expand your food truck business? This fully loaded, inspection-ready 8x16 concession trailer is available for rent! Fully equipped with premium commercial kitchen gear and a built-in outdoor media setup. COMMERCIAL KITCHEN EQUIPMENT: 8ft Exhaust Hood: Fully compliant and certified. Fire Suppression System: Up-to-date and ready to pass any local fire inspection. Propane Tank: Mounted and ready.Generator Cage: Heavy-duty exterior cage for secure power placement. 2 50lb Fryers: Perfect for high-volume frying. 6-Burner Stove & Oven: Full culinary versatility. 24” Flat-Top Griddle: Heavy-duty commercial cooking surface. 3-Bay Hot Hold Station: Keeps your food at safe, serving temperatures. Upright Refrigerator: Ample cold storage on board. PLUMBING & UTILITIES:3-Compartment Sink: Plus dedicated handwashing sink to meet health codes.Water Tanks: 30-gallon fresh water tank / 40-gallon gray water tank.Propane Hot Water Heater: Immediate hot water on demand. STORAGE & LAYOUT: Custom Counters: Sleek workspaces with built-in under-counter storage. Overhead Storage: Additional up-top shelving to maximize your space. EXTERIOR & UTILITY FEATURES: Dual Rear TV Enclosure: Covered, closed opening built for two 55” TVs (perfect for digital menus/sports).Front TV Enclosure: Finished opening built for one 43” TV.100lb	in_stock			https://vendibook.com/listing/cbb5119a-c8f5-45fc-a357-b8e5c15f84d8		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/398e66a8-04a9-4c70-b24d-e6736d619b29/cbb5119a-c8f5-45fc-a357-b8e5c15f84d8/1785588236498-87xgp.jpeg	45999.99 USD			no			Custom Food Trailer				used																		1
d93c53cb-f440-4672-ba6c-912c8266cda8	2025 8.5' X 16' FOOD TRAILER CALIFORNIA - Food Trailer for Sale in La Feria, TX	This Beautiful Food trailer was built and equipped for business, it's ready to help you start your venture in the food industry!	in_stock			https://vendibook.com/listing/d93c53cb-f440-4672-ba6c-912c8266cda8		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/f559486d-0ccb-4caf-b28d-421b960e0a4b/d93c53cb-f440-4672-ba6c-912c8266cda8/1775752366530-nw9ey9.jpeg	49600.00 USD			no			Custom Food Trailer				used																		1
5534f230-99a7-4ff6-a2b4-f495cdac1946	Food trailer 8x15 - Food Trailer for Sale in Missouri City, TX	**2023 Fully-Equipped Turnkey Concession Trailer** Step into a reliable and meticulously maintained mobile kitchen with this 2023 concession trailer. Designed for dependability and ease of use, this unit features professional upgrades completed within the last year, ensuring you can hit the ground running with total confidence. The interior boasts entirely new electrical wiring and a powerful, brand-new AC unit to keep you comfortable during the busiest summer rushes. The plumbing system is equally impressive, featuring a newly installed water pump and a consistent hot water system for effortless sanitation. For entrepreneurs looking to expand their menu, the layout includes dedicated space for exhaust fan installation, making the addition of a griddle or larger cooking equipment a simple upgrade. This trailer is designed for versatility, providing the perfect foundation for snacks, specialty drinks, or small-plate concepts. Every piece of equipment included with the sale is only about a year old and in excellent working order. You will be fully prepared for any event with a commercial-grade popcorn machine, a shaved ice machine, a high-capacity hot dog roller, and multiple crock pots and air fryers. This sale also includes a fire extinguisher for safety and a generator cable to get your power connected immediately. If you are looking for a modern, worry-free trailer that balances professional utility with excellent condition, this is the perfect opportunity for your burgeoning food business. **Listing Highlights** * Recent 2023 model with all-new electrical wiring and AC unit * Upgraded water pump system with reliable hot water * Ready-to-use appliances including popcorn, shaved ice, and hot dog machines * Pre-configured space for future exhaust fan and griddle installation * Complete starter package with air fryers, crock pots, and generator cable LETS MAKE A DEAL! PRICE NEGOTIABLE!	in_stock			https://vendibook.com/listing/5534f230-99a7-4ff6-a2b4-f495cdac1946		https://nbrehbwfsmedbelzntqs.supabase.co/storage/v1/object/public/listing-images/d8046cdd-aa84-42b4-b739-938de47c7c04/5534f230-99a7-4ff6-a2b4-f495cdac1946/1782332644864-g1ujpc.jpeg	35000.00 USD			no			Custom Food Trailer				used																		1
